,title,author,rating,pages,publisher,ISBN,genre,series,author_followers,publish_date
449,The Last Time We Say Goodbye,Cynthia Hand,4.11,386,Harper Teen,0062318470,Young,0,8766,2015-02-10
450,More Happy Than Not,Adam Silvera,4.05,293,Soho Teen,1616955600,Young,0,16071,2015-06-02
451,Dumplin',Julie   Murphy,3.91,371,Balzer + Bray,0062327186,Young,1,3234,2015-09-15
452,The Fill-In Boyfriend,Kasie West,3.92,343,HarperTeen,006233638X,Young,0,13090,2015-05-05
453,All the Rage,Courtney Summers,3.83,321,St. Martin's Griffin,125002191X,Young,0,5037,2015-04-14
454,Queen of Shadows,Sarah J. Maas,4.57,648,Bloomsbury USA Childrens,1619636042,Fantasy,1,117630,2015-09-01
455,Queen of Shadows,Sarah J. Maas,4.57,648,Bloomsbury USA Childrens,1619636042,Fantasy,1,117630,2015-09-01
456,Queen of Shadows,Sarah J. Maas,4.57,648,Bloomsbury USA Childrens,1619636042,Fantasy,1,117630,2015-09-01
457,Carry On,Rainbow Rowell,4.24,522,St. Martin's Griffin,1250049555,Fantasy,1,126821,2015-10-06
458,Winter,Marissa Meyer,4.47,827,Feiwel & Friends,0312642989,Fantasy,0,82696,2015-11-10
459,Red Queen,Victoria Aveyard,4.06,383,HarperTeen,0062310631,Fantasy,1,42123,2015-02-10
460,The Heir,Kiera Cass,3.81,342,HarperTeen,0062349856,Young,1,42560,2015-05-05
461,A Court of Thorns and Roses,Sarah J. Maas,4.25,419,Bloomsbury USA Childrens,1619634449,Fantasy,1,117630,2015-05-05
462,Uprooted,Naomi Novik,4.09,435,Del Rey,0804179034,Fantasy,0,14713,2015-05-19
463,Firefight,Brandon Sanderson,4.28,416,Delacorte Press,0385743580,Fantasy,1,119647,2015-01-06
464,Six of Crows,Leigh Bardugo,4.46,465,Henry Holt and Company,1627792120,Fantasy,1,54184,2015-09-29
465,An Ember in the Ashes,Sabaa Tahir,4.3,446,Razorbill,1595148035,Fantasy,0,20639,2015-04-28
466,The Wrath and the Dawn,Renée Ahdieh,4.14,404,G.P. Putnam's Sons Books for Young Readers,0399171614,Fantasy,1,12814,2015-05-12
467,Library of Souls,Ransom Riggs,4.14,464,Quirk Books,159474758X,Fantasy,1,18806,2015-09-22
468,Dead of Winter,Kresley Cole,4.34,303,Simon & Schuster Books for Young Readers,1481423452,Young,1,21375,2015-01-06
469,The Ruby Circle,Richelle Mead,4.23,348,Razorbill,159514322X,Young,1,62356,2015-02-10
470,The Winner's Crime,Marie Rutkoski,4.14,402,"Farrar, Straus and Giroux (Byr)",0374384703,Fantasy,1,6940,2015-03-03
471,The Heart of Betrayal,Mary E. Pearson,4.28,473,Henry Holt and Co. (BYR),0805099247,Fantasy,1,6890,2015-07-07
472,End of Days,Susan Ee,4.1,331,Skyscape,1477829709,Fantasy,1,11701,2015-05-12
473,The Darkest Part of the Forest,Holly Black,3.9,336,"Little, Brown Books for Young Readers",0316213071,comments,0,31582,2015-01-13
474,Gathering Darkness,Morgan Rhodes,4.27,407,Razorbill,1595147055,Fantasy,1,6072,2014-12-09
475,Illuminae,Amie Kaufman,4.3,602,Knopf Books for Young Readers,0553499114,Science,1,8808,2015-10-20
476,The Sword of Summer,Rick Riordan,4.25,499,Disney-Hyperion Books,1423160916,comments,0,279371,2015-10-06
477,The Sword of Summer,Rick Riordan,4.25,499,Disney-Hyperion Books,1423160916,comments,0,279371,2015-10-06
478,The Sword of Summer,Rick Riordan,4.25,499,Disney-Hyperion Books,1423160916,comments,0,279371,2015-10-06
479,The Last Ever After,Soman Chainani,4.3,655,HarperCollins,0062104950,Fantasy,1,3636,2015-07-21
480,Beyond the Kingdoms,Chris Colfer,4.51,422,"Little, Brown Books for Young Readers",0316406899,Fantasy,0,7040,2015-07-07
481,Serafina and the Black Cloak,Robert  Beatty,3.93,293,Disney•Hyperion,1484709012,comments,1,1399,2015-07-14
482,George,Alex Gino,4.05,208,Scholastic Press,0545812542,Childrens,0,332,2015-08-25
483,The Isle of the Lost,Melissa de la Cruz,3.85,311,Disney-Hyperion,1484720970,Fantasy,1,12486,2015-05-05
484,A Handful of Stars,Cynthia Lord,4.16,192,Scholastic Press,0545700272,Childrens,0,376,2015-05-26
485,The Thing About Jellyfish,Ali Benjamin,4.08,352,"Little, Brown Books for Young Readers(first published August 18th 2015)",0316380865,Childrens,0,312,2015-09-22
486,The War That Saved My Life,Kimberly Brubaker Bradley,4.5,316,Dial Books,0803740816,Historical,1,1229,2015-01-08
487,Fish in a Tree,Lynda Mullaly Hunt,4.28,288,Nancy Paulsen Books,0399162593,Realistic,0,866,2015-02-05
488,The Penderwicks in Spring,Jeanne Birdsall,4.41,339,Alfred A. Knopf Books for Young Readers,0375870776,Childrens,1,896,2015-03-24
489,Goodbye Stranger,Rebecca Stead,3.93,289,Wendy Lamb Books,0385743173,Childrens,0,1502,2015-08-04
490,Echo,Pam Muñoz Ryan,4.37,587,Scholastic Press,0439874025,Historical,0,966,2015-02-24
491,Rogue Knight,Brandon Mull,4.39,470,Aladdin,1442497033,Fantasy,1,7336,2014-11-18
492,The Marvels,Brian Selznick,3.97,665,Scholastic Press,English,Childrens,0,2912,2015-09-15
493,The Honest Truth,Dan Gemeinhart,4.26,240,Scholastic Press,0545665736,Childrens,0,740,2015-01-27
494,The Copper Gauntlet,Holly Black,4.14,264,Scholastic Press,0545522285,Fantasy,1,31582,2015-09-01
495,The Evertree,Marie Lu,4.34,188,Scholastic Inc.,0545535212,Fantasy,1,104082,2015-03-31
496,Crenshaw,Katherine Applegate,3.98,256,Feiwel & Friends,1250043239,Childrens,0,3588,2015-09-22
497,The Hollow Boy,Jonathan Stroud,4.37,385,Disney-Hyperion,1484709683,Fantasy,1,7285,2015-09-15
498,The Day the Crayons Came Home,Drew Daywalt,4.44,48,Philomel Books,0399172750,Childrens,1,322,2015-08-18
499,The Day the Crayons Came Home,Drew Daywalt,4.44,48,Philomel Books,0399172750,Childrens,1,322,2015-08-18
500,The Day the Crayons Came Home,Drew Daywalt,4.44,48,Philomel Books,0399172750,Childrens,1,322,2015-08-18
501,Winnie: The True Story of the Bear Who Inspired Winnie-the-Pooh,Sally M. Walker,4.31,40,Henry Holt and Co. (BYR),0805097155,Childrens,0,60,2015-01-20
502,I Will Take a Nap!,Mo Willems,4.34,64,Hyperion Books for Children,1484716302,Childrens,1,3140,2015-06-02
503,What Pet Should I Get?,Dr. Seuss,3.79,48,Random House Children's Books,0553524267,Childrens,0,16093,2015-07-28
504,The Princess and the Pony,Kate Beaton,4.25,40,Arthur A. Levine Books(first published May 6th 2015),0545637082,Childrens,0,932,2015-06-30
505,Goodnight Already!,Jory John,4.07,32,HarperCollins,006228620X,Add,1,167,2014-12-02
506,If You Plant a Seed,Kadir Nelson,4.24,32,Balzer + Bray,0062298895,Childrens,0,218,2015-03-03
507,Red: A Crayon's Story,Michael  Hall,4.38,40,Greenwillow Books,0062252097,Childrens,0,53,2015-02-03
508,I Wish You More,Amy Krouse Rosenthal,4.37,34,Chronicle Books,1452126992,Childrens,0,804,2015-03-31
509,Sidewalk Flowers,JonArno Lawson,4.27,32,Groundwood Books,1554984319,Childrens,0,31,2015-03-01
510,Wolfie the Bunny,Ame Dyckman,4.16,40,"Little, Brown Books for Young Readers",0316226149,Childrens,0,187,2015-02-17
511,Mesmerized: How Ben Franklin Solved a Mystery that Baffled All of France,Mara Rockliff,4.22,48,Candlewick Press(first published September 23rd 2014),0763663514,Childrens,0,26,2015-03-10
512,This Is Sadie,Sara O'Leary,4.17,32,Tundra Books,1770495320,Add,0,94,2015-05-12
513,Last Stop on Market Street,Matt de la Pena,4.3,32,G.P. Putnam's Sons Books for Young Readers,0399257748,Childrens,0,1145,2015-01-08
514,Your Baby's First Word Will Be DADA,Jimmy Fallon,3.49,34,Feiwel & Friends,125007181X,Childrens,0,179,2015-06-09
515,Interstellar Cinderella,Deborah Underwood,4.2,36,Chronicle Books,1452125325,Childrens,0,108,2015-05-05
516,"A Fine Dessert: Four Centuries, Four Families, One Delicious Treat",Emily Jenkins,3.99,44,Schwartz & Wade,0375968326,Childrens,0,110,2015-01-27
517,Otter in Space,Sam Garton,4.1,32,Balzer + Bray,006224776X,Childrens,1,143,2015-05-05
518,Float,Daniel Miyares,4.19,48,Simon  Schuster Books for Young Readers,1481415247,Childrens,0,27,2015-06-09
519,Waiting,Kevin Henkes,4.03,32,Greenwillow Books,0062368435,Childrens,0,836,2015-09-01
520,Truly Madly Guilty,Liane Moriarty,3.57,415,Flatiron Books,1250069793,Fiction,0,40245,2016-07-26
521,Truly Madly Guilty,Liane Moriarty,3.57,415,Flatiron Books,1250069793,Fiction,0,40245,2016-07-26
522,Truly Madly Guilty,Liane Moriarty,3.57,415,Flatiron Books,1250069793,Fiction,0,40245,2016-07-26
523,All the Ugly and Wonderful Things,Bryn Greenwood,4.07,346,Thomas Dunne Books,1250074134,Fiction,0,2627,2016-08-09
524,The Girls,Emma Cline,3.47,355,Random House,081299860X,Fiction,0,1725,2016-06-14
525,The Nest,Cynthia D'Aprix Sweeney,3.42,368,Ecco,0062414216,comments,0,1203,2016-03-22
526,Small Great Things,Jodi Picoult,4.34,480,Ballantine Books,0345544951,Fiction,0,51057,2016-10-11
527,Eligible,Curtis Sittenfeld,3.61,492,Random House,1400068320,Fiction,1,3808,2016-04-19
528,Commonwealth,Ann Patchett,3.81,322,Harper,0062491792,Fiction,0,8307,2016-09-13
529,Lily and the Octopus,Steven  Rowley,3.71,307,Simon  Schuster,1501126229,Fiction,0,932,2016-06-07
530,My Name Is Lucy Barton,Elizabeth Strout,3.51,193,Random House(first published January 6th 2016),1400067693,Fiction,1,4789,2016-01-12
531,What is Not Yours is Not Yours,Helen Oyeyemi,3.64,325,Riverhead Books,1594634637,Short,0,3219,2016-03-08
532,Another Brooklyn,Jacqueline Woodson,3.86,177,Amistad,0062359983,Fiction,0,4870,2016-08-09
533,Here I Am,Jonathan Safran Foer,3.64,592,"Farrar, Straus and Giroux",0374280029,Fiction,0,11547,2016-09-06
534,Everybody's Fool,Richard Russo,4.08,477,Knopf,0307270645,comments,0,3061,2016-05-03
535,The Nix,Nathan  Hill,4.09,640,Knopf,110194661X,Fiction,0,1453,2016-08-30
536,Shelter,Jung Yun,3.73,326,Picador(first published March 1st 2016),1250075610,Fiction,0,227,2016-03-15
537,The Association of Small Bombs,Karan Mahajan,3.57,288,Viking,0525429638,Fiction,0,275,2016-03-22
538,Nutshell,Ian McEwan,3.67,208,Nan A. Talese(first published September 2016),English,Fiction,0,10875,2016-09-13
539,Silver Threads,Bette Lee Crosby,4.31,248,Bent Pine Publishing,B01IC9BQT4,Fiction,1,1838,2016-09-14
540,The Summer that Melted Everything,Tiffany McDaniel,3.93,310,St. Martin's Press,1250078067,Add,0,283,2016-07-26
541,An Ishmael of Syria,Asaad Almohammad,3.82,370,,0997481501,Fiction,0,241,2016-04-05
542,End of Watch,Stephen King,4.08,432,Scribner,1501129740,Horror,1,673359,2016-06-07
543,End of Watch,Stephen King,4.08,432,Scribner,1501129740,Horror,1,673359,2016-06-07
544,End of Watch,Stephen King,4.08,432,Scribner,1501129740,Horror,1,673359,2016-06-07
545,A Great Reckoning,Louise Penny,4.42,389,Minotaur Books,1250022134,Mystery,1,10887,2016-08-30
546,The Woman in Cabin 10,Ruth Ware,3.69,341,Scout Press(first published June 30th 2016),1501132938,Mystery,0,13523,2016-07-19
547,Brotherhood in Death,J.D. Robb,4.37,388,Berkley,0399170898,Mystery,1,16320,2016-02-02
548,Behind Closed Doors,B.A. Paris,3.95,293,St. Martin's Press,1250121000,Thriller,0,8241,2016-08-09
549,Before the Fall,Noah Hawley,3.73,391,Grand Central Publishing,1455561789,Fiction,0,2078,2016-05-31
550,The Trespasser,Tana French,3.96,449,Viking,0670026336,Mystery,1,15926,2016-10-04
551,All the Missing Girls,Megan Miranda,3.78,371,Simon  Schuster,1501107968,Mystery,0,4587,2016-06-28
552,Fool Me Once,Harlan Coben,3.93,387,Dutton,0525955097,comments,0,17542,2016-03-22
553,The Couple Next Door,Shari Lapena,3.77,308,Pamela Dorman Books(first published July 14th 2016),0735221081,Mystery,0,6097,2016-08-23
554,The Last Mile,David Baldacci,4.21,644,Grand Central Publishing(first published April 19th 2016),1455566020,Mystery,1,108253,2016-04-26
555,The Black Widow,Daniel Silva,4.32,528,Harper,006232022X,Fiction,1,5504,2016-07-12
556,The Widow,Fiona Barton,3.49,324,NAL,1101990260,Mystery,1,2622,2016-02-16
557,The Vanishing Year,Kate Moretti,3.64,296,Atria Books,1501118439,Mystery,0,1209,2016-09-27
558,The Girl In The Ice,Robert Bryndza,3.94,394,Bookouture,1910751774,Mystery,1,3776,2016-02-12
559,The Kept Woman,Karin Slaughter,4.09,461,William Morrow(first published June 14th 2016),0062430211,Mystery,1,24619,2016-09-20
560,Into the Light,Aleatha Romig,4.15,352,Thomas & Mercer,1503935159,Mystery,1,10664,2016-06-14
561,Play Dead,Angela Marsons,4.39,392,Bookouture,1786810085,Mystery,1,2674,2016-05-20
562,The Queen's Accomplice,Susan Elia MacNeal,3.94,368,Bantam,0804178720,Mystery,1,1974,2016-10-04
563,Redemption Road,John Hart,4.08,417,Thomas Dunne Books,0312380364,Mystery,0,2408,2016-05-03
564,The Underground Railroad,Colson Whitehead,4.02,306,Doubleday Books,0385542364,comments,0,6251,2016-08-02
565,The Underground Railroad,Colson Whitehead,4.02,306,Doubleday Books,0385542364,comments,0,6251,2016-08-02
566,The Underground Railroad,Colson Whitehead,4.02,306,Doubleday Books,0385542364,comments,0,6251,2016-08-02
567,Lilac Girls,Martha Hall Kelly,4.29,487,Ballantine Books,1101883073,comment,1,3778,2016-04-05
568,America's First Daughter,Stephanie Dray,4.22,606,William Morrow Paperbacks,English,Historical,0,2117,2016-03-01
569,A Gentleman in Moscow,Amor Towles,4.36,462,Viking,0670026190,Historical,0,7186,2016-09-06
570,The Wonder,Emma Donoghue,3.62,291,"Little, Brown and Company",0316393878,Historical,0,7962,2016-09-20
571,Homegoing,Yaa Gyasi,4.42,320,Alfred A. Knopf,1101947136,Historical,0,3441,2016-06-07
572,"Three Sisters, Three Queens",Philippa Gregory,3.77,556,Atria Books,1476758573,Add,1,25878,2016-08-09
573,The Summer Before the War,Helen Simonson,3.78,481,Random House(first published March 1st 2016),0812993101,Historical,0,1931,2016-03-22
574,The Swans of Fifth Avenue,Melanie Benjamin,3.6,368,Delacorte Press,0345528697,Historical,0,2207,2016-01-26
575,The Queen of the Night,Alexander Chee,3.43,561,Houghton Mifflin Harcourt,0618663029,Fiction,0,982,2016-02-02
576,The Last Days of Night,Graham Moore,4.15,371,Random House,0812988906,Historical,0,649,2016-08-16
577,The Moon in the Palace,Weina Dai Randel,3.85,395,Sourcebooks Landmark,1492613568,Historical,1,333,2016-03-01
578,To The Bright Edge of the World,Eowyn Ivey,4.14,417,"Little, Brown and Company(first published August 1st 2016)",0316242853,Historical,0,2444,2016-08-02
579,Glory Over Everything: Beyond The Kitchen House,Kathleen Grissom,4.25,365,Simon  Schuster,1476748446,Historical,0,2441,2016-04-05
580,The North Water,Ian McGuire,4.0,272,Henry Holt and Co.(first published February 11th 2016),1627795944,Historical,0,487,2016-03-15
581,News of the World,Paulette Jiles,4.07,209,William Morrow(first published March 29th 2016),0062409204,Historical,0,859,2016-10-04
582,Do Not Say We Have Nothing,Madeleine Thien,3.9,473,Knopf Canada,0345810422,Fiction,0,464,2016-05-31
583,Modern Girls,Jennifer S. Brown,3.89,384,Berkley Books(first published April 5th 2016),045147712X,Historical,0,333,2016-05-01
584,Green Island,Shawna Yang Ryan,3.99,400,Knopf,1101874252,Historical,0,112,2016-02-23
585,The Two-Family House,Lynda Cohen Loigman,3.93,290,St. Martin's Press,1250076927,Historical,0,841,2016-03-08
586,Harry Potter and the Cursed Child: Parts One and Two,John Tiffany,3.66,330,"Little, Brown",0751565350,Fantasy,1,247,2016-07-31
587,Harry Potter and the Cursed Child: Parts One and Two,John Tiffany,3.66,330,"Little, Brown",0751565350,Fantasy,1,247,2016-07-31
588,Harry Potter and the Cursed Child: Parts One and Two,John Tiffany,3.66,330,"Little, Brown",0751565350,Fantasy,1,247,2016-07-31
589,A Gathering of Shadows,V.E. Schwab,4.29,512,Tor Books,0765376474,Fantasy,1,22622,2016-02-23
590,The Bands of Mourning,Brandon Sanderson,4.44,447,Tor Books,English,Fantasy,0,119648,2016-01-26
591,Feverborn,Karen Marie Moning,4.21,436,Delacorte Press,0385344422,Fantasy,1,25436,2016-01-19
592,Fire Touched,Patricia Briggs,4.38,342,Ace,0425256766,Fantasy,0,23134,2016-03-08
593,All the Birds in the Sky,Charlie Jane Anders,3.58,313,Tor Books,0765379945,Fantasy,1,2169,2016-01-26
594,Magic Binds,Ilona Andrews,4.56,328,Ace,0425270696,Fantasy,1,22830,2016-09-20
595,The Bird and the Sword,Amy Harmon,4.25,328,CreateSpace,1533134138,Fantasy,1,11788,2016-05-06
596,Marked in Flesh,Anne Bishop,4.3,399,Roc,0451474473,Fantasy,1,8194,2016-03-08
597,The Curse of Tenth Grave,Darynda Jones,4.39,342,St. Martin's Press,English,Fantasy,0,12001,2016-06-28
598,The Obelisk Gate,N.K. Jemisin,4.32,410,Orbit(first published August 16th 2016),0356508366,Fantasy,1,20675,2016-08-18
599,The Paper Menagerie and Other Stories,Ken Liu,4.39,450,Gallery / Saga Press,1481442546,Short,0,6079,2016-03-08
600,Age of Myth,Michael J. Sullivan,4.24,432,Del Rey,1101965339,Fantasy,1,68523,2016-06-28
601,Staked,Kevin Hearne,4.24,310,Del Rey,0345548515,Fantasy,1,10401,2016-01-26
602,Stiletto,Daniel O'Malley,4.15,583,"Little, Brown, and Company",0316228044,Fantasy,1,2474,2016-06-14
603,Every Heart a Doorway,Seanan McGuire,3.83,173,Tor.com,0765385503,Fantasy,1,10011,2016-04-05
604,The Wheel of Osheim,Mark  Lawrence,4.34,656,Harper Voyager(first published May 5th 2016),0007531613,Fantasy,1,44517,2016-06-02
605,Vampire Girl,Karpov Kinrade,4.06,270,Daring Books,1939559421,Fantasy,1,2396,2016-04-05
606,The Blood Mirror,Brent Weeks,4.35,704,Orbit,031625133X,Fantasy,1,17616,2016-10-25
607,City of Blades,Robert Jackson Bennett,4.21,484,Broadway Books(first published January 7th 2016),0553419714,Add,0,15823,2016-01-26
608,It Ends with Us,Colleen Hoover,4.4,376,Atria Books,1501110365,Romance,0,327199,2016-08-02
609,It Ends with Us,Colleen Hoover,4.4,376,Atria Books,1501110365,Romance,0,327199,2016-08-02
610,It Ends with Us,Colleen Hoover,4.4,376,Atria Books,1501110365,Romance,0,327199,2016-08-02
611,Storm and Silence,Robert Thier,4.5,765,Robert Thier,3000513515,Romance,1,3544,2016-03-19
612,The Obsession,Nora Roberts,4.2,453,Berkley,0399175164,Romance,0,36131,2016-04-12
613,The Beast,J.R. Ward,4.46,508,NAL,045147516X,Fantasy,1,41170,2016-04-05
614,One with You,Sylvia Day,4.09,464,St. Martin's Griffin,1250109302,Add,1,115036,2016-04-05
615,Because of Miss Bridgerton,Julia Quinn,3.88,375,Avon,0062388142,Romance,1,14333,2016-03-29
616,Kings Rising,C.S. Pacat,4.47,352,Berkley,0425273997,Fantasy,1,7282,2016-02-02
617,Paper Princess,Erin Watt,4.03,364,Everafter Romance,1682304566,Romance,1,8622,2016-04-04
618,The Hating Game,Sally  Thorne,4.18,365,William Morrow Paperbacks,English,comments,0,7233,2016-08-09
619,Beard Science,Penny Reid,4.47,386,Cipher-Naught,B01LOX4U9I,Romance,1,14783,2016-10-11
620,The Score,Elle Kennedy,4.26,360,Createspace Independent Publishing Platform,1522783075,Romance,1,18455,2016-01-11
621,The Wall of Winnipeg and Me,Mariana Zapata,4.33,672,Mariana Zapata(first published February 29th 2016),0990429245,Romance,0,14718,2016-03-01
622,Born of Legend,Sherrilyn Kenyon,4.54,726,St. Martin's Press,1250082749,Romance,1,25055,2016-06-21
623,Beautiful Burn,Jamie McGuire,4.1,304,Createspace Independent Publishing Platform,1512284130,Romance,1,38116,2016-01-25
624,Stuck-Up Suit,Vi Keeland,4.13,328,Everafter Romance,1682304124,Romance,0,19545,2016-04-11
625,Big Rock,Lauren Blakely,3.95,235,EverAfter Platinum,0692572031,Romance,0,15571,2016-01-06
626,RoomHate,Penelope Ward,4.04,280,Createspace Independent Publishing Platform,1523662441,Romance,0,15893,2016-02-03
627,Punk 57,Penelope Douglas,4.2,342,CreateSpace,1539427765,Romance,0,17496,2016-10-18
628,Blackwing Dragon,T.S. Joyce,4.55,214,Wicked Willow Press,B01JN8X0QA,Fantasy,1,2483,2016-08-02
629,"Preppy: The Life and Death of Samuel Clearwater, Part One",T.M. Frazier,4.6,300,Everafter Romance,1682307913,Dark,1,10584,2016-10-25
630,Morning Star,Pierce Brown,4.49,524,Del Rey,0345539842,comments,1,24063,2016-02-09
631,Morning Star,Pierce Brown,4.49,524,Del Rey,0345539842,comments,1,24063,2016-02-09
632,Morning Star,Pierce Brown,4.49,524,Del Rey,0345539842,comments,1,24063,2016-02-09
633,Dark Matter,Blake Crouch,4.1,342,Crown,1101904224,Science,0,14288,2016-07-26
634,Bloodline,Claudia Gray,4.06,332,LucasBooks,0345511360,Media,1,10727,2016-05-03
635,The Long Cosmos,Terry Pratchett,3.87,377,Harper,0062297376,Science,1,32944,2016-06-30
636,A Murder in Time,Julie McElwain,3.75,498,Pegasus Books,1605989746,Mystery,1,826,2016-04-11
637,Sleeping Giants,Sylvain Neuvel,3.84,320,Del Rey,1101886692,Science,1,3969,2016-04-26
638,The Last One,Alexandra Oliva,3.62,304,Ballantine Books,1101965088,Fiction,0,285,2016-07-12
639,"Lies, Damned Lies, and History",Jodi Taylor,4.42,397,Accent Press,1910939005,Science,1,2761,2016-05-19
640,Underground Airlines,Ben H. Winters,3.83,336,Mulholland Books,0316261246,Fiction,0,1509,2016-07-05
641,Crosstalk,Connie Willis,3.51,498,Del Rey(first published September 20th 2016),0345540670,Science,0,3365,2016-10-04
642,Gentleman Jole and the Red Queen,Lois McMaster Bujold,3.81,344,Baen(first published February 1st 2016),1476781222,Science,1,35439,2016-02-02
643,Death's End,Liu Cixin,4.44,604,TOR(first published 2010),0765377101,Science,1,5608,2016-09-20
644,Star Nomad,Lindsay Buroker,3.99,228,Createspace Independent Publishing Platform(first published May 26th 2016),153463455X,Science,1,3134,2016-06-10
645,Too Like the Lightning,Ada Palmer,3.82,432,Tor Books,0765378000,Science,1,892,2016-05-10
646,A Closed and Common Orbit,Becky Chambers,4.33,365,Hodder & Stoughton,1473621445,Science,1,5667,2016-10-20
647,Written in Fire,Marcus Sakey,4.18,337,Thomas & Mercer,1477827641,Science,1,1232,2016-01-12
648,A Night Without Stars,Peter F. Hamilton,4.42,704,Del Rey,0345547225,Science,1,6617,2016-09-27
649,Remanence,Jennifer Foehner Wells,4.07,490,Blue Bedlam Science Fiction,0692669612,Science,1,1272,2016-03-11
650,Ninefox Gambit,Yoon Ha Lee,3.83,319,Solaris,1781084491,Science,1,1137,2016-06-14
651,Kill Process,William Hertling,4.1,306,Liquididea Press,1942097034,Science,1,549,2016-06-23
652,The Fireman,Joe Hill,3.89,752,William Morrow,0062200631,comments,0,18178,2016-05-17
653,The Fireman,Joe Hill,3.89,752,William Morrow,0062200631,comments,0,18178,2016-05-17
654,The Fireman,Joe Hill,3.89,752,William Morrow,0062200631,comments,0,18178,2016-05-17
655,The Butterfly Garden,Dot Hutchison,4.06,276,Thomas & Mercer(first published April 26th 2016),1503934713,Thriller,1,2283,2016-06-01
656,The City of Mirrors,Justin Cronin,4.2,602,Ballantine Books(first published March 24th 2016),034550500X,Horror,1,7579,2016-05-24
657,Ink and Bone,Lisa Unger,3.75,342,Gallery Books,1501101641,Add,1,3474,2016-06-07
658,Over Your Dead Body,Dan Wells,4.08,303,Tor Books,0765380692,Horror,1,4831,2016-05-03
659,My Best Friend's Exorcism,Grady Hendrix,3.94,336,Quirk Books,1594748624,Horror,0,3031,2016-05-17
660,Fellside,M.R. Carey,3.56,486,Orbit(first published April 4th 2016),0316300284,comments,0,4180,2016-04-05
661,Lovecraft Country,Matt Ruff,4.05,372,Harper,0062292064,Horror,0,1192,2016-02-16
662,A Time of Torment,John Connolly,4.32,480,Hodder & Stoughton,1444751573,Thriller,1,5425,2016-04-07
663,Wicked Little Words,Stevie J. Cole,4.19,171,,B01MAUYKFX,Add,0,1372,2016-10-31
664,Mr. Splitfoot,Samantha Hunt,3.65,322,Houghton Mifflin Harcourt,0544526708,Fiction,0,475,2016-01-05
665,The Visitor,Amanda Stevens,4.04,384,Mira,0778315177,Fantasy,1,1999,2016-03-29
666,The Ballad of Black Tom,Victor LaValle,3.9,149,Tor.com,0765387867,Horror,0,1293,2016-02-16
667,The Nightmare Stacks,Charles Stross,4.23,352,Orbit,0356505340,Fantasy,1,4655,2016-06-23
668,Kill Switch,Jonathan Maberry,4.31,536,St. Martin's Griffin,1250065259,Horror,1,5655,2016-04-26
669,Grunge,Larry Correia,4.14,307,Baen,1476781494,Fantasy,1,3278,2016-08-02
670,Extinction End,Nicholas Sansbury Smith,4.33,450,CreateSpace Independent Publishing Platform,1523987111,Horror,1,1204,2016-02-24
671,24690,A.A. Dark,4.0,306,CreateSpace Independent Publishing Platform,English,Dark,0,420,2016-07-15
672,The Last Days of Jack Sparks,Jason Arnopp,3.9,336,Orbit,0356507181,Horror,0,355,2016-03-03
673,Disappearance at Devil's Rock,Paul Tremblay,3.58,327,William Morrow,0062363263,Horror,0,3876,2016-06-21
674,The Girl with the Lower Back Tattoo,Amy Schumer,3.73,323,Gallery Books,1501139886,Nonfiction,0,1233,2016-08-16
675,The Girl with the Lower Back Tattoo,Amy Schumer,3.73,323,Gallery Books,1501139886,Nonfiction,0,1233,2016-08-16
676,The Girl with the Lower Back Tattoo,Amy Schumer,3.73,323,Gallery Books,1501139886,Nonfiction,0,1233,2016-08-16
677,Scrappy Little Nobody,Anna Kendrick,3.89,275,Gallery Books,1501117203,Add,0,1355,2016-11-15
678,Where Am I Now?,Mara Wilson,3.86,259,Penguin Books,0143128221,Nonfiction,0,517,2016-09-13
679,"Mother, Can You Not?",Kate Friedman-Siegel,3.77,255,Crown Archetype,1101907045,Nonfiction,0,134,2016-04-05
680,You Can't Touch My Hair: And Other Things I Still Have to Explain,Phoebe Robinson,3.85,320,Plume Books,0143129201,Add,0,594,2016-10-04
681,It Gets Worse: A Collection of Essays,Shane Dawson,4.28,256,Atria/Keywords Press,1501132849,Nonfiction,0,1325,2016-07-19
682,I'm Judging You: The Do-Better Manual,Luvvie Ajayi,3.68,241,Holt Paperbacks,1627796061,Nonfiction,0,588,2016-09-13
683,Dan and Phil Go Outside,Dan Howell,4.52,224,Random House Books for Young Readers,1524701459,Nonfiction,0,1696,2016-11-03
684,Based on a True Story,Norm Macdonald,3.94,240,Spiegel & Grau,0812993624,Humor,0,161,2016-09-20
685,I Want My Epidural Back: Adventures in Mediocre Parenting,Karen Alpert,3.71,309,William Morrow,0062427083,Nonfiction,0,131,2016-04-05
686,I'm Just a Person,Tig Notaro,3.89,256,Ecco,0062266632,Autobiography,0,120,2016-06-14
687,Seinfeldia: How a Show About Nothing Changed Everything,Jennifer Keishin Armstrong,3.66,307,Simon  Schuster,1476756104,Nonfiction,0,130,2016-07-05
688,Housebroken: Admissions of an Untidy Life,Laurie Notaro,3.82,288,Ballantine Books,1101886080,Humor,0,1810,2016-07-12
689,You'll Grow Out of It,Jessi Klein,3.81,291,Grand Central Publishing(first published June 7th 2016),1455531189,Autobiography,0,148,2016-07-12
690,I Know What I'm Doing and Other Lies I Tell Myself: Dispatches from a Life Under Construction,Jen Kirkman,3.62,240,Simon  Schuster,1476770271,Humor,0,154,2016-04-12
